fips,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E
24031703403,18,28,11,64,25,60,27,6,52,119,139,111,72,135,73,26
24031703404,20,19,18,57,60,23,97,54,44,46,136,136,43,44,16,0
24031703501,178,101,108,61,132,80,22,111,98,147,205,304,177,150,91,25
24031703502,143,45,10,26,33,17,34,49,43,143,49,138,111,130,91,109
24031703601,29,0,85,42,39,26,71,152,33,58,158,264,231,178,182,176
24031703602,0,0,10,24,0,8,32,62,43,58,53,136,116,114,176,193
24031703701,56,12,15,24,16,28,73,24,67,164,123,212,132,66,50,16
24031703702,32,0,23,13,26,38,35,28,54,37,193,175,253,85,137,70
24031703800,69,73,33,34,93,20,28,34,46,121,99,162,103,99,27,148
24031703901,5,6,31,14,43,0,22,25,42,49,164,109,155,97,132,166
24031703902,152,35,117,75,113,35,88,44,122,287,139,296,451,159,334,187
24031704000,112,186,102,68,69,29,118,124,119,163,208,336,270,296,191,294
24031704100,10,33,15,15,52,60,11,16,25,25,43,103,240,79,207,684
24031704200,24,25,16,4,23,10,4,40,9,57,52,88,38,37,121,172
24031704300,9,43,0,25,0,10,28,0,49,63,9,189,147,200,226,374
24031704401,42,0,8,15,0,19,16,10,8,38,74,103,73,91,162,387
24031704403,14,18,15,34,30,44,93,42,0,101,162,121,119,117,71,88
24031704404,36,51,0,0,0,16,68,52,155,82,66,216,215,235,230,671
24031704501,28,0,15,8,6,38,12,7,27,44,97,117,198,104,228,307
24031704502,0,21,15,10,5,8,0,6,4,18,9,15,61,38,213,439
24031704503,0,0,0,5,29,0,0,18,11,26,72,121,148,123,228,554
24031704600,54,59,38,13,11,38,62,68,9,52,56,228,210,105,326,644
24031704700,8,0,16,0,35,8,44,17,13,26,84,64,53,83,132,806
24031704803,76,42,28,46,84,15,24,71,96,147,387,315,179,126,212,152
24031704804,3,14,5,0,13,18,41,44,19,93,121,92,107,38,152,209
24031704805,133,55,55,21,0,4,61,0,53,6,37,93,87,83,116,279
24031704806,38,37,11,34,10,22,11,37,19,118,331,338,166,224,222,182
24031705000,68,32,22,48,31,31,7,83,47,19,84,155,158,134,194,521
24031705100,46,4,19,23,16,13,37,24,10,36,116,188,131,172,278,860
24031705200,1,3,2,12,0,9,10,2,20,14,19,79,86,49,182,682
24031705300,0,3,11,0,0,6,7,3,3,3,15,35,21,23,55,483
24031705400,13,0,0,17,0,7,6,0,4,32,40,58,69,48,115,602
24031705501,52,14,19,65,81,17,90,23,21,41,149,190,180,130,198,309
24031705502,37,25,57,0,10,23,40,33,4,44,71,114,169,78,160,621
24031705601,0,9,23,0,13,11,11,0,7,28,21,46,37,72,211,482
24031705602,47,43,42,84,113,24,59,16,51,424,325,396,317,135,376,387
24031705701,81,29,12,21,12,17,16,53,48,54,64,141,144,166,171,688
24031705702,54,13,9,0,34,19,17,17,39,36,65,109,113,156,259,739
24031705800,23,0,63,22,16,28,18,116,32,58,81,169,156,146,329,1059
24031705901,0,0,9,0,0,14,0,11,24,32,50,115,157,84,234,706
24031705902,0,11,24,6,10,26,9,45,14,69,55,95,107,131,189,738
24031705903,8,11,9,27,22,0,9,30,25,51,92,44,138,113,203,793
24031706005,19,19,10,23,7,22,29,12,12,20,107,88,84,84,175,898
24031706007,18,17,0,0,20,37,17,34,0,14,27,131,316,198,319,1213
24031706008,11,0,47,0,0,7,25,39,9,0,22,77,104,137,276,1013
24031706009,9,11,9,10,0,22,0,0,9,17,86,100,83,112,230,1162
24031706010,46,15,20,48,9,0,43,27,19,32,56,141,64,74,99,373
24031706011,57,21,19,0,10,9,20,16,22,20,38,91,112,141,366,831
24031706012,179,67,33,49,62,97,34,34,44,149,278,134,297,69,66,149
24031706013,0,0,0,0,26,0,5,15,0,14,26,48,73,82,148,466
24033800102,24,23,82,87,60,63,30,78,38,153,144,169,83,73,45,44
24033800103,51,84,26,11,54,79,16,54,30,53,122,99,81,52,32,7
24033800105,48,60,0,16,33,0,41,45,27,170,122,208,150,206,97,84
24033800106,19,10,0,36,0,0,0,9,90,101,130,271,115,108,78,93
24033800108,69,32,11,36,24,62,17,8,127,149,214,152,156,221,51,11
24033800109,61,64,59,22,20,23,133,54,172,186,84,335,111,31,8,0
24033800203,0,12,4,22,18,8,50,16,82,56,127,161,242,179,310,209
24033800206,70,30,11,26,38,56,10,63,167,85,147,326,101,47,96,163
24033800208,53,16,0,22,32,27,51,137,131,351,348,353,166,251,283,272
24033800209,95,63,43,54,83,136,111,153,94,154,181,130,104,52,49,10
24033800210,51,22,18,58,69,41,37,37,67,180,240,219,88,23,31,7
24033800211,25,40,44,97,68,144,74,117,153,117,82,142,46,29,72,31
24033800212,63,0,20,58,49,61,15,30,23,105,159,266,200,118,279,93
24033800213,59,18,30,16,0,32,105,68,56,99,242,369,241,91,126,99
24033800214,25,26,111,21,55,65,16,96,8,251,59,163,72,108,49,9
24033800215,8,12,0,8,0,0,0,22,39,181,201,212,63,60,10,95
24033800401,14,0,0,0,39,37,10,16,28,38,73,103,142,160,142,110
24033800402,36,13,24,15,31,67,14,55,9,122,132,258,341,237,247,163
24033800403,6,28,21,10,17,29,9,19,41,44,108,233,185,193,183,168
24033800408,86,9,11,39,85,0,33,75,44,30,228,249,253,345,419,227
24033800409,12,10,12,31,22,14,46,20,55,105,111,267,419,266,397,292
24033800410,7,0,22,18,1,28,30,44,49,56,45,248,209,262,315,304
24033800411,105,28,17,55,31,46,21,15,43,81,172,235,70,130,196,187
24033800412,41,77,11,21,27,66,28,40,43,193,118,220,146,36,80,3
24033800413,27,69,25,34,25,59,33,38,18,114,78,384,173,68,103,80
24033800504,23,0,73,40,20,4,24,22,6,165,114,245,322,225,288,152
24033800505,13,10,26,0,24,20,35,10,29,34,85,158,124,104,169,51
24033800507,51,7,7,34,7,0,28,27,10,125,83,220,147,46,126,164
24033800509,86,55,59,34,104,47,79,84,23,211,331,667,661,329,450,409
24033800511,40,8,8,0,42,17,82,105,26,131,182,306,443,111,196,169
24033800513,0,25,13,11,30,43,47,81,39,124,144,349,284,229,231,125
24033800514,27,0,6,0,0,0,13,0,0,66,6,137,178,185,282,625
24033800515,33,0,27,19,47,14,47,103,86,125,101,365,189,191,174,27
24033800516,9,8,50,80,15,51,62,31,60,51,93,295,154,163,300,122
24033800517,72,0,0,0,0,0,7,15,34,33,70,168,158,163,329,626
24033800518,12,0,25,0,0,13,9,0,0,24,48,69,147,54,163,490
24033800519,47,60,28,0,9,32,26,45,25,21,180,189,147,160,239,139
24033800520,46,0,22,14,37,35,7,15,0,61,58,138,117,151,140,15
24033800601,30,7,18,12,11,23,0,28,30,35,75,82,105,117,45,19
24033800604,17,4,10,6,5,0,4,17,28,19,53,88,109,85,71,7
24033800605,0,3,44,14,23,43,10,49,15,39,143,161,278,192,239,188
24033800606,13,53,50,17,15,127,88,89,69,130,402,651,469,117,160,74
24033800607,46,52,0,23,10,30,0,42,40,111,206,204,195,260,393,340
24033800608,0,11,0,12,5,8,0,0,0,56,104,15,262,117,367,282
24033800701,13,10,0,0,0,59,33,44,41,122,136,346,218,356,237,262
24033800704,0,10,25,33,78,65,19,35,87,89,279,300,277,244,282,77
24033800705,13,9,62,56,69,8,6,43,27,45,97,196,164,160,186,308
24033800706,0,9,0,27,0,0,0,0,32,40,41,231,215,178,218,263
24033800707,63,58,18,18,7,79,27,77,29,13,56,179,84,151,92,149
24033800800,13,15,0,18,14,17,46,44,42,38,157,153,205,152,131,113
24033800900,2,52,22,13,25,26,11,7,50,20,57,68,52,11,75,54
24033801003,0,28,63,46,17,14,39,62,40,166,129,161,269,230,131,139
24033801004,43,0,0,10,0,12,8,27,62,49,149,196,333,189,196,198
24033801005,21,0,24,0,23,24,0,0,0,45,78,176,164,148,207,301
24033801006,57,0,8,13,0,36,89,16,50,50,110,249,118,119,187,163
24033801104,26,41,26,71,83,19,89,52,87,104,105,123,92,65,38,44
24033801207,0,23,17,28,10,25,26,31,19,61,123,205,164,174,192,276
24033801208,0,0,10,0,7,14,29,59,42,82,54,320,167,221,267,72
24033801209,28,0,14,38,41,34,12,7,27,70,140,427,267,158,95,152
24033801210,16,80,0,24,13,89,11,118,41,89,88,184,247,69,273,132
24033801211,0,14,24,0,39,37,10,36,32,82,81,113,183,133,231,43
24033801212,34,0,7,12,25,0,16,61,0,34,181,273,181,96,134,100
24033801213,22,10,46,27,10,24,18,24,46,50,173,228,137,152,86,164
24033801214,57,138,114,75,46,58,59,0,19,71,143,312,213,127,135,48
24033801215,0,0,0,0,3,22,0,0,13,82,118,102,124,115,130,58
24033801216,0,31,22,38,30,56,39,15,10,163,79,245,98,218,150,92
24033801217,44,15,0,41,0,26,0,14,21,38,35,212,205,37,259,176
24033801302,14,17,22,18,16,7,15,20,50,40,70,131,136,82,149,118
24033801305,13,7,26,39,84,23,20,35,69,75,165,393,268,203,344,157
24033801307,14,17,15,48,28,15,7,36,47,69,108,176,107,160,247,301
24033801308,8,21,0,15,19,7,7,6,15,41,147,148,298,96,177,153
24033801309,14,41,7,0,34,12,8,40,18,32,35,210,192,141,213,271
24033801310,0,33,15,17,30,0,35,64,51,92,55,206,320,344,420,395
24033801311,94,31,59,38,19,63,19,41,57,190,132,329,257,132,315,247
24033801312,106,0,23,21,23,54,0,52,29,26,276,100,160,146,118,127
24033801313,51,8,18,62,14,0,26,25,34,34,127,114,119,160,230,117
24033801404,62,19,16,82,82,29,135,103,0,129,214,257,257,238,125,138
24033801405,86,58,44,71,34,72,59,37,60,85,295,236,175,69,155,27
24033801406,51,69,16,22,37,38,24,45,57,177,259,159,154,42,86,13
24033801407,90,17,0,20,23,62,110,67,174,105,332,498,249,162,182,143
24033801408,47,27,24,23,20,38,100,173,55,198,203,273,145,77,22,41
24033801409,7,48,0,31,34,55,22,79,70,172,124,152,81,56,110,18
24033801410,13,18,0,68,42,19,0,6,8,29,111,213,315,107,104,157
24033801411,11,0,13,0,21,8,29,44,79,41,183,213,115,126,178,73
24033801500,58,16,18,25,32,21,36,39,37,57,210,166,173,87,44,0
24033801600,88,23,58,10,28,95,44,8,58,138,73,241,28,18,0,0
24033801701,56,21,44,102,54,47,69,86,29,152,139,357,166,90,116,11
24033801702,226,10,75,87,70,144,36,98,75,105,224,166,141,102,78,58
24033801704,117,8,92,137,201,233,57,156,109,301,262,279,195,69,158,0
24033801706,14,5,0,40,0,74,69,21,47,20,82,121,40,29,8,6
24033801707,15,27,108,58,57,146,108,79,138,202,269,311,187,212,44,65
24033801708,67,15,51,37,47,66,22,151,121,149,114,189,78,61,82,22
24033801801,81,23,30,75,57,128,18,31,18,87,97,97,27,22,50,7
24033801802,81,57,81,74,52,139,92,101,57,203,172,164,115,31,21,21
24033801804,25,11,8,38,12,3,17,22,41,148,30,148,104,56,95,15
24033801805,66,85,35,18,22,149,91,78,57,137,96,111,65,13,40,0
24033801807,73,65,16,70,100,150,73,125,159,184,258,156,255,62,105,44
24033801808,34,43,30,68,10,76,97,97,73,237,227,136,88,56,82,80
24033801901,11,44,90,31,7,43,36,57,51,114,198,295,287,152,200,69
24033801904,79,45,50,34,36,16,118,119,75,103,122,159,138,61,76,32
24033801905,25,9,36,32,18,49,92,86,33,63,332,443,223,305,254,135
24033801906,21,13,47,6,28,26,19,25,45,64,106,80,134,32,13,3
24033801907,146,113,88,44,42,28,41,0,62,159,173,301,54,47,106,110
24033801908,105,12,53,16,48,64,31,130,113,149,245,150,86,18,31,0
24033802001,164,48,88,90,37,234,130,104,44,126,363,221,291,79,43,0
24033802002,98,40,52,53,75,49,59,74,81,80,167,250,221,72,27,20
24033802103,17,27,36,26,47,50,17,25,94,58,127,161,144,139,85,49
24033802104,79,29,29,0,81,19,30,73,47,80,92,105,60,56,22,17
24033802106,88,66,50,65,31,72,54,94,119,258,223,136,102,69,54,19
24033802107,97,37,16,95,109,89,59,167,24,161,232,180,103,19,62,0
24033802201,47,15,67,35,35,14,22,21,10,211,131,101,40,13,24,0
24033802203,35,44,53,91,83,135,135,38,145,138,106,188,184,74,97,17
24033802204,105,15,16,15,56,23,37,73,64,174,381,298,263,360,178,39
24033802301,48,38,25,30,17,37,30,25,36,61,231,349,131,123,68,21
24033802404,123,64,91,65,81,63,84,176,62,200,307,161,59,83,25,0
24033802405,99,75,79,89,106,85,60,27,108,182,250,261,148,51,56,26
24033802406,49,11,13,95,14,14,51,32,61,116,132,74,77,18,40,41
24033802407,69,54,23,52,61,216,40,214,108,267,269,181,85,35,91,56
24033802408,26,45,27,41,22,80,12,52,24,22,45,104,48,48,14,0
24033802501,79,20,46,47,36,111,98,117,80,119,189,200,148,26,12,12
24033802502,41,17,13,37,0,28,25,37,25,69,161,134,84,113,59,9
24033802600,89,56,37,19,21,26,76,99,46,119,151,139,152,42,30,0
24033802700,116,61,56,21,65,41,16,41,17,86,94,76,33,53,19,16
24033802803,24,165,79,77,13,128,71,76,65,162,176,235,177,98,196,0
24033802804,218,49,79,88,87,48,40,81,108,201,289,328,273,193,57,23
24033802805,143,44,80,104,49,111,50,18,82,132,141,300,244,109,43,40
24033802901,173,171,114,35,59,93,66,86,54,46,192,122,119,16,66,21
24033803001,47,9,54,56,40,63,14,52,9,91,118,201,117,64,78,8
24033803002,20,31,37,18,17,52,81,77,60,119,229,208,112,81,15,10
24033803100,47,66,9,64,29,52,23,45,61,59,101,146,107,29,116,12
24033803200,50,32,78,88,0,80,92,47,122,106,196,79,92,59,18,0
24033803300,122,72,37,56,84,68,67,57,89,154,236,325,126,0,44,24
24033803401,23,15,26,19,3,3,0,38,44,58,22,102,0,20,39,3
24033803402,231,166,43,95,69,49,115,82,58,234,163,126,134,74,92,20
24033803508,207,155,53,43,56,59,91,119,82,217,120,142,111,54,65,0
24033803509,38,51,25,28,34,99,132,93,91,117,127,112,31,5,47,0
24033803512,17,25,110,41,26,119,30,44,87,352,174,414,309,185,219,184
24033803513,103,96,29,119,71,54,40,29,39,223,133,415,223,238,60,47
24033803514,12,36,22,73,0,14,113,26,45,252,165,285,328,223,230,67
24033803516,0,58,33,14,8,28,32,0,48,122,152,228,328,256,216,152
24033803519,17,18,43,101,35,63,36,53,108,126,182,339,306,82,112,28
24033803520,0,28,0,8,48,19,43,45,0,63,148,271,88,201,238,187
24033803521,55,30,0,36,50,12,85,41,44,181,99,196,287,142,211,208
24033803522,59,15,0,11,22,36,21,19,47,45,131,288,362,70,177,85
24033803523,0,0,0,0,0,20,24,26,26,86,86,192,146,183,168,304
24033803524,18,0,0,0,0,43,34,49,9,195,116,299,164,100,84,64
24033803525,83,81,34,37,69,98,0,102,26,245,130,135,66,38,14,0
24033803526,5,12,25,17,38,17,15,114,42,132,175,205,276,48,76,41
24033803527,49,19,0,12,19,66,36,22,0,96,134,127,265,101,134,7
24033803601,0,0,0,33,9,42,79,33,71,116,40,221,146,142,134,39
24033803602,35,35,25,7,28,10,17,27,40,65,91,109,91,37,30,12
24033803605,56,25,47,13,35,81,54,116,16,207,247,369,240,138,151,127
24033803606,41,30,11,41,8,81,38,58,53,122,250,261,168,204,104,25
24033803607,10,9,19,11,12,9,21,15,1,112,171,124,109,124,157,100
24033803608,29,0,57,65,138,25,68,146,114,230,211,226,260,86,95,8
24033803610,58,23,50,34,25,40,82,19,109,120,75,89,54,56,144,15
24033803612,50,19,17,27,12,117,158,96,72,162,134,204,115,0,22,4
24033803613,66,60,60,100,71,137,156,204,76,227,288,297,48,47,60,32
24033803700,47,17,0,51,20,10,58,40,37,85,114,115,74,24,38,7
24033803801,10,0,15,45,47,33,22,30,20,73,110,131,120,31,14,15
24033803803,57,86,40,49,45,90,24,124,100,151,210,328,231,61,123,45
24033803900,47,0,53,18,46,31,26,50,34,84,163,152,103,66,58,13
24033804001,245,147,169,163,162,80,149,122,156,319,167,165,83,121,22,16
24033804002,26,64,0,121,122,116,33,82,66,83,229,217,85,115,14,0
24033804101,24,44,59,108,28,33,101,73,29,34,108,91,131,99,135,43
24033804102,159,17,92,41,115,64,170,100,97,277,185,238,184,83,173,15
24033804200,48,0,16,8,9,15,0,8,56,47,132,218,204,106,214,118
24033804300,67,66,99,96,70,141,97,102,0,122,164,40,110,46,42,0
24033804400,66,73,29,38,29,47,3,64,24,67,124,78,48,54,55,20
24033804600,18,35,44,49,43,69,57,32,18,67,118,110,70,57,29,14
24033804700,61,7,35,42,38,27,85,0,36,134,120,114,287,131,104,19
24033804801,147,67,61,65,186,114,152,127,81,125,151,84,9,0,29,0
24033804802,120,44,56,189,38,89,95,134,9,150,93,57,52,3,0,8
24033804900,113,68,55,26,74,76,64,92,61,108,220,244,80,50,94,14
24033805000,85,90,94,50,74,32,158,123,42,196,217,495,214,124,123,64
24033805101,16,0,118,78,120,82,35,111,57,157,172,127,85,57,29,0
24033805201,48,61,48,31,177,102,84,88,11,200,85,186,95,40,42,14
24033805202,78,2,58,50,51,70,44,76,71,280,132,146,34,21,60,20
24033805500,52,71,35,12,0,57,92,7,66,91,79,159,183,145,62,35
24033805601,40,72,52,143,102,131,146,141,146,129,129,231,72,34,18,8
24033805602,48,28,45,65,32,79,70,61,40,224,88,232,189,51,28,0
24033805700,133,25,61,103,135,127,98,58,17,276,319,207,103,57,21,63
24033805801,10,33,10,33,45,30,0,45,65,189,70,156,174,53,96,33
24033805802,0,66,50,15,23,37,92,54,63,80,105,117,114,46,75,54
24033805904,86,39,6,14,19,61,77,26,85,26,93,132,81,110,13,51
24033805906,79,54,17,42,40,37,49,127,117,117,187,155,28,48,10,15
24033805907,67,55,61,26,30,93,82,69,76,147,166,349,91,93,11,0
24033805908,66,11,14,61,11,75,98,57,48,46,175,88,141,20,22,0
24033805909,44,57,74,124,71,184,64,121,117,172,210,168,133,35,16,67
24033806000,58,10,47,183,48,40,179,125,105,94,169,195,205,69,32,49
24033806100,68,27,18,82,64,72,59,89,100,148,124,230,84,72,111,106
24033806200,123,82,74,33,78,53,22,96,27,26,111,270,208,90,145,70
24033806300,7,70,12,12,25,69,43,51,43,62,66,128,106,36,41,0
24033806400,46,18,10,7,31,40,45,32,85,45,23,140,106,101,331,299
24033806501,14,46,32,188,76,133,120,88,22,161,167,152,87,60,77,96
24033806601,0,83,46,128,81,109,90,75,84,57,144,152,37,111,67,32
24033806602,29,33,45,101,51,73,16,51,76,172,186,280,121,82,10,0
24033806706,32,29,59,75,32,45,94,0,82,104,114,309,179,151,86,1
24033806708,100,104,95,50,25,211,115,213,161,212,197,211,185,98,102,52
24033806710,71,20,0,39,30,130,178,92,171,295,309,263,142,190,238,90
24033806711,55,16,30,41,101,70,79,240,86,195,153,211,214,136,83,49
24033806712,17,7,13,25,26,9,15,93,26,112,142,301,199,170,77,54
24033806713,86,40,79,54,27,108,110,76,77,166,196,84,81,9,31,0
24033806714,52,5,74,62,35,77,21,80,85,119,234,151,30,0,85,8
24033806800,9,11,55,38,29,31,26,21,32,94,87,186,138,214,140,139
24033806900,41,0,45,30,7,26,52,19,63,100,223,284,146,147,72,17
24033807000,413,193,117,102,65,93,60,58,31,120,164,204,143,171,89,75
24033807102,22,36,14,9,10,42,10,26,36,50,88,174,61,43,92,148
24033807200,404,140,105,107,27,31,17,16,10,33,37,96,20,16,23,0
24033807301,98,95,16,39,79,61,18,62,58,100,158,244,66,66,92,66
24033807304,24,11,0,5,12,6,46,13,0,31,57,106,87,82,51,52
24033807305,24,0,0,7,19,64,60,66,52,100,74,173,131,91,81,134
24033807404,80,21,42,19,15,8,10,139,61,93,290,312,197,59,198,89
24033807405,225,0,85,33,38,40,0,72,32,201,298,306,180,389,98,146
24033807407,38,19,65,63,29,0,150,199,49,224,72,382,345,129,260,144
24033807408,40,71,31,73,47,50,75,147,92,156,312,304,158,246,399,104
24033807409,37,57,42,35,75,23,116,29,98,138,107,306,22,87,51,0
24033807410,26,32,42,77,81,85,51,181,140,160,98,258,171,74,18,31
24035810100,18,30,110,49,62,64,71,22,71,120,95,104,153,68,53,92
24035810200,40,30,24,28,71,33,30,20,41,31,141,94,94,12,71,25
24035810300,79,26,71,40,76,64,103,95,44,116,173,209,173,128,134,108
24035810400,41,44,77,18,56,76,50,32,21,186,289,280,407,213,191,147
24035810500,58,78,46,92,55,28,46,42,41,160,78,276,196,167,188,145
24035810600,108,44,14,17,24,3,73,79,46,99,134,288,202,189,192,286
24035810700,29,56,37,32,68,40,61,27,18,153,99,214,220,90,105,210
24035810800,28,71,48,55,56,54,31,76,38,208,193,264,323,210,212,149
24035810901,28,26,22,16,48,71,7,29,32,79,177,262,299,154,396,158
24035810902,10,24,17,58,24,34,0,55,48,31,89,192,153,83,162,118
24035811000,112,11,93,21,95,38,51,49,61,142,170,151,257,193,114,129
24035990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24035990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24035990200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24037875000,71,18,57,20,85,25,24,25,83,181,180,437,393,298,162,131
24037875100,122,45,16,87,32,50,33,33,71,122,153,249,217,133,207,98
24037875201,72,17,20,57,40,37,87,109,83,86,162,203,202,283,193,103
24037875202,35,20,32,44,33,77,48,13,51,144,137,580,333,139,223,80
24037875300,164,70,30,38,7,80,27,30,6,155,117,161,193,39,64,122
24037875400,118,124,87,107,47,48,51,59,73,100,164,330,352,224,240,402
24037875500,59,97,74,37,118,38,66,51,131,209,265,473,383,232,374,291
24037875600,47,99,29,154,87,47,61,107,162,230,250,544,469,306,448,238
24037875700,36,35,79,37,26,16,107,91,13,242,206,351,515,234,348,253
24037875801,3,0,10,0,25,5,20,28,4,48,28,69,33,14,0,0
24037875802,15,7,15,11,11,65,22,31,35,48,140,287,241,243,199,172
24037875901,159,69,13,69,85,31,85,94,42,138,365,468,385,217,203,164
24037875902,137,139,133,56,223,280,46,108,90,204,308,381,323,165,119,123
24037876001,226,95,24,79,55,30,97,86,166,212,238,342,161,66,18,42
24037876002,196,45,86,51,78,166,114,184,48,112,224,607,329,441,276,165
24037876100,184,70,128,59,79,48,91,45,44,123,246,320,290,301,456,379
24037876200,35,76,31,127,105,50,48,18,0,146,198,494,265,129,374,125
24037990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24039930101,481,228,172,193,109,169,66,121,14,190,181,258,38,17,13,21
24039930102,82,138,89,78,58,83,95,80,58,115,196,182,140,35,56,27
24039930200,69,42,103,68,60,46,34,53,84,46,60,57,16,0,16,0
24039930300,86,41,22,69,62,65,146,47,46,108,111,81,22,67,60,47
24039930500,113,60,139,103,90,96,47,66,31,176,164,263,105,59,45,8
24039930600,272,126,67,115,66,44,50,30,68,92,97,137,44,0,12,0
24039980400,0,0,0,0,0,11,0,0,6,0,0,0,0,0,0,0
24039990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24041960100,100,38,70,65,66,120,39,91,31,75,274,222,186,105,96,51
24041960201,53,94,156,136,70,81,21,121,19,66,115,188,154,77,167,364
24041960300,118,121,52,151,154,130,55,87,45,211,191,71,63,77,43,33
24041960400,168,110,72,127,150,230,180,134,80,252,188,233,158,83,43,62
24041960501,25,48,60,76,113,98,31,101,15,159,152,308,285,73,115,75
24041960502,76,18,69,43,45,55,31,25,33,250,264,281,214,141,120,37
24041960600,3,27,62,36,31,36,47,6,30,36,63,120,58,39,70,113
24041960700,55,67,107,67,39,89,105,41,65,167,220,218,100,155,81,144
24041960800,14,57,38,29,83,23,23,84,11,69,77,125,33,62,102,66
24041960900,77,52,84,93,64,55,63,90,66,112,242,179,194,139,94,197
24041990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24043000100,70,19,32,66,120,38,66,24,58,94,243,237,100,92,82,49
24043000200,11,126,68,159,30,148,128,71,87,186,170,249,204,52,59,11
24043000301,49,72,110,118,93,103,20,112,47,88,167,190,92,15,0,40
24043000302,89,185,111,114,33,36,96,41,75,102,88,64,37,9,0,0
24043000400,206,254,172,64,63,62,33,43,0,41,14,19,28,0,0,4
24043000500,113,154,161,302,136,249,115,92,85,87,302,223,129,74,10,36
24043000601,57,50,64,147,155,78,23,123,26,26,65,139,38,51,13,29
24043000602,61,55,157,131,84,126,104,91,103,128,188,159,53,55,10,6
24043000700,214,201,164,170,124,25,88,9,43,123,87,31,0,39,18,0
24043000800,266,139,131,126,61,60,93,46,76,102,209,216,56,20,25,0
24043000900,203,256,101,90,55,24,23,122,55,98,95,72,44,47,0,0
24043001001,266,137,169,86,177,147,131,85,85,196,240,165,144,84,32,22
24043001002,62,50,84,77,111,46,64,60,77,144,233,235,133,64,60,23
24043010100,7,28,20,30,0,37,23,10,31,46,79,91,27,26,3,0
24043010200,83,78,58,79,51,54,33,43,102,163,131,393,181,131,72,131
24043010300,95,41,83,90,37,63,138,93,132,184,490,430,357,239,346,75
24043010400,138,94,118,97,168,50,90,188,251,202,372,364,252,127,95,102
24043010500,55,81,71,96,91,217,216,91,198,163,281,369,316,96,0,37
24043010600,39,29,30,55,70,68,108,104,166,128,365,253,103,133,88,26
24043010700,79,119,94,96,94,70,95,95,80,126,177,220,55,49,28,0
24043010801,58,50,41,103,68,104,102,89,92,190,213,294,260,58,47,18
24043010802,94,104,37,31,59,23,42,61,118,156,91,98,67,29,22,16
24043010900,30,134,74,113,118,163,190,71,130,263,359,567,352,242,148,155
24043011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24043011100,253,111,99,96,88,188,144,159,134,215,234,334,121,169,125,12
24043011201,212,126,225,151,107,167,133,33,133,230,484,558,312,236,209,205
24043011202,61,27,64,92,105,124,62,85,55,148,275,164,207,32,81,35
24043011301,18,39,158,38,54,96,40,83,107,153,224,248,220,125,150,58
24043011302,42,10,27,71,39,34,23,31,15,41,240,185,195,100,174,226
24043011400,37,74,69,121,62,103,108,145,116,94,206,335,271,114,178,150
24043011500,101,69,125,121,138,82,27,140,61,213,347,440,411,222,349,171
24043011600,47,27,40,31,60,41,47,51,0,131,127,208,175,56,58,24
24045000100,163,117,166,215,197,139,168,76,134,119,222,148,88,55,0,12
24045000200,64,39,82,29,68,112,38,33,33,51,77,121,45,12,29,9
24045000300,134,97,39,41,26,65,69,14,7,11,64,4,13,0,0,5
24045000400,104,124,150,141,122,65,104,22,34,76,150,195,120,55,36,36
24045000500,67,79,145,52,71,36,41,58,35,105,118,87,23,37,6,0
24045010101,97,104,69,290,137,143,83,182,12,222,257,317,133,133,97,11
24045010102,83,49,43,147,108,81,85,48,45,160,60,189,96,36,42,56
24045010200,353,170,177,202,155,107,152,51,101,122,176,118,187,35,26,9
24045010300,158,43,57,128,100,60,46,77,180,170,368,311,427,262,205,264
24045010400,86,231,102,129,46,52,197,60,109,112,263,164,179,74,103,133
24045010501,63,129,76,25,93,59,30,121,126,149,393,316,145,25,75,36
24045010502,378,162,333,243,159,120,268,250,70,409,246,348,194,26,25,0
24045010603,113,87,113,160,117,261,97,185,80,493,419,398,172,32,62,151
24045010604,86,115,123,126,147,130,158,88,75,188,131,351,107,71,90,17
24045010605,79,15,6,15,55,56,59,76,24,79,187,194,344,82,82,250
24045010606,29,0,78,12,71,82,73,100,50,79,238,349,187,76,41,15
24045010701,41,61,34,87,121,159,37,65,60,104,190,165,137,123,45,49
24045010702,241,138,149,280,240,190,85,56,89,260,361,382,159,134,154,28
24045010800,238,113,23,165,145,0,73,63,59,324,276,212,257,145,62,112
24047950000,23,40,60,9,99,60,10,0,32,66,76,54,22,163,13,125
24047950100,38,35,11,70,35,5,3,78,43,96,70,72,65,54,151,65
24047950300,35,76,84,51,141,148,17,103,127,147,135,101,120,43,68,124
24047950400,9,8,11,34,112,109,13,19,0,51,82,271,101,71,62,109
24047950600,50,60,29,54,33,96,47,102,58,114,176,162,83,142,22,45
